Sample_ID	PLATE	PRIMER	BAR_CODE_ID	Animal_ID	Breed	DOB	Initial	Days_from_birth	Sex	Hide	Mask_given1	Treat_assign1	Treat_given1	Trt_date1	Treat_group1	Mask_given2	Treat_assign2	Treatment	Trtment_date2	Treat_group2	Time	Date_swabbed	Invitro_growth	Group	infected	Ulcer_positive	Age_group	Type	Run	Missed
564	6	1	84	8121F	Simmental	3/8/18	6/26/18	110	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
565	6	1	85	8081F	Simmental	3/4/18	6/26/18	114	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
566	6	1	86	8015F	Simmental	2/17/18	6/26/18	104	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
567	6	1	87	8026F	Simmental	2/22/18	6/26/18	124	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	Before	G1	sample_control	seq_4	Out
568	6	1	88	8229F	Simmental	3/9/18	6/26/18	109	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
569	6	1	89	8138F	Simmental	3/10/18	6/26/18	83	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
570	6	1	90	8207F	Simmental	3/31/18	6/26/18	87	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_4	Out
571	6	1	91	8199F_L	Simmental	3/28/18	6/26/18	90	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	Before	Before	G3	sample_control	seq_4	Out
572	6	1	92	8089F	Simmental	3/5/18	6/26/18	88	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
573	6	1	93	8083F	Simmental	3/4/18	6/26/18	114	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
574	6	1	94	8199F_R	Simmental	3/28/18	6/26/18	90	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	Before	G3	sample_control	seq_4	Out
575	6	1	95	8111F	Simmental	3/7/18	6/26/18	86	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	Before	Before	G1	sample_control	seq_4	Out
576	6	1	96	8004F	Simmental	2/15/18	6/26/18	131	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
577	7	2	97	NEG_CON	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	neg_control	seq_4	Out
578	7	2	98	8076F	Simmental	3/4/18	6/26/18	89	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
579	7	2	99	8025F	Simmental	2/22/18	6/26/18	124	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
580	7	2	100	8037F	Simmental	2/27/18	6/26/18	119	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
581	7	2	101	8206F	Simmental	3/31/18	6/26/18	62	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	Before	Before	G3	sample_control	seq_4	Out
582	7	2	102	8109F	Simmental	3/7/18	6/26/18	111	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
583	7	2	103	8119F	Simmental	3/8/18	6/26/18	110	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
584	7	2	104	8234F	Simmental	4/17/18	6/26/18	45	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G4	sample_control	seq_4	Out
585	7	2	105	8125F	Angus	3/9/18	6/26/18	109	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
586	7	2	106	8041F	Simmental	2/28/18	6/26/18	118	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	Before	Before	G1	sample_control	seq_4	Out
587	7	2	107	8106F	Simmental	3/7/18	6/26/18	86	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
588	7	2	108	8126F	Simmental	3/9/18	6/26/18	109	H	B	2	Group 1 Placebo	COMMERCIAL	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
589	7	2	109	8098F	Simmental	3/6/18	6/26/18	112	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
590	7	2	110	8017F	Simmental	2/18/18	6/26/18	103	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
591	7	2	111	8078F	Simmental	3/4/18	6/26/18	114	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	Before	Before	G1	sample_control	seq_4	Out
592	7	2	112	8209F	Simmental	3/31/18	6/26/18	87	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_4	Out
593	7	2	113	8113F	Simmental	3/8/18	6/26/18	85	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
594	7	2	114	8072F	Simmental	3/6/18	6/26/18	112	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
595	7	2	115	8046F	Simmental	2/28/18	6/26/18	118	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	Before	Before	G1	sample_control	seq_4	Keep
596	7	2	116	8008F	Simmental	2/16/18	6/26/18	105	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
597	7	2	117	8178F	Simmental	3/21/18	6/26/18	97	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G2	sample_control	seq_4	Out
598	7	2	118	8027F	Simmental	2/22/18	6/26/18	124	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
599	7	2	119	8208F	Simmental	3/31/18	6/26/18	62	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_4	Out
600	7	2	120	8202F	Simmental	3/29/18	6/26/18	89	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	Before	Before	G3	sample_control	seq_4	Out
601	7	2	121	8035F	Simmental	2/26/18	6/26/18	120	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
602	7	2	122	8081F	Simmental	3/4/18	6/26/18	89	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
603	7	2	123	8110F	Simmental	3/7/18	6/26/18	111	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
604	7	2	124	8084F	Simmental	3/4/18	6/26/18	114	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
605	7	2	125	8217F	Simmental	4/4/18	6/26/18	58	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G3	sample_control	seq_4	Out
606	7	2	126	8083F	Simmental	3/4/18	6/26/18	114	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
607	7	2	127	8032F	Simmental	2/26/18	6/26/18	120	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
608	7	2	128	8233F	Simmental	4/15/18	6/26/18	47	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G4	sample_control	seq_4	Out
609	7	2	129	8226F	Simmental	4/11/18	6/26/18	76	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_4	Keep
610	7	2	130	8036F	Simmental	2/27/18	6/26/18	119	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
611	7	2	131	8153F	Simmental	3/8/18	6/26/18	85	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	Before	Before	G1	sample_control	seq_4	Out
612	7	2	132	8042F	Simmental	2/28/18	6/26/18	118	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	Before	Before	G1	sample_control	seq_4	Out
613	7	2	133	8043F	Simmental	2/28/18	6/26/18	118	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
614	7	2	134	8099F	Simmental	3/6/18	6/26/18	87	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
615	7	2	135	8129F	Simmental	3/9/18	6/26/18	109	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
616	7	2	136	8117F	Simmental	3/8/18	6/26/18	110	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
617	7	2	137	8028F	Simmental	2/22/18	6/26/18	99	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
618	7	2	138	8047F	Simmental	2/28/18	6/26/18	118	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
619	7	2	139	8134F	Angus	3/9/18	6/26/18	109	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
620	7	2	140	8023F	Simmental	2/21/18	6/26/18	100	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
621	7	2	141	8012F	Simmental	2/17/18	6/26/18	129	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
622	7	2	142	8228F	Simmental	4/12/18	6/26/18	75	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G4	sample_control	seq_4	Out
623	7	2	143	8210F	Simmental	3/31/18	6/26/18	62	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G3	sample_control	seq_4	Out
624	7	2	144	8014F	Simmental	2/17/18	6/26/18	129	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
625	7	2	145	8056F	Simmental	3/2/18	6/26/18	116	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
626	7	2	146	8187F	Simmental	3/22/18	6/26/18	71	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_4	Out
627	7	2	147	8064F	Simmental	3/2/18	6/26/18	116	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
628	7	2	148	8055F	Simmental	3/2/18	6/26/18	116	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
629	7	2	149	8072F	Simmental	3/6/18	6/26/18	87	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
630	7	2	150	8237F	Angus	4/19/18	6/26/18	68	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G4	sample_control	seq_4	Out
631	7	2	151	8063F	Simmental	3/2/18	6/26/18	116	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
632	7	2	152	8175F	Simmental	3/20/18	6/26/18	73	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G2	sample_control	seq_4	Out
633	7	2	153	8133F	Simmental	3/9/18	6/26/18	109	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
634	7	2	154	8139F	Simmental	3/10/18	6/26/18	108	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
635	7	2	155	8024F	Simmental	2/21/18	6/26/18	100	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
636	7	2	156	8075F	Simmental	3/4/18	6/26/18	114	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
637	7	2	157	8223F	Simmental	4/9/18	6/26/18	78	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_4	Out
638	7	2	158	8195F	Simmental	3/27/18	6/26/18	66	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_4	Out
639	7	2	159	8112F	Simmental	3/7/18	6/26/18	111	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
640	7	2	160	8101F	Simmental	3/6/18	6/26/18	112	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
641	7	2	161	8141F	Simmental	3/10/18	6/26/18	83	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
642	7	2	162	8144F	Simmental	3/10/18	6/26/18	108	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
643	7	2	163	8097F	Angus	3/6/18	6/26/18	112	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
644	7	2	164	8220F	Angus	4/5/18	6/26/18	57	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G3	sample_control	seq_4	Keep
645	7	2	165	8030F	Angus	2/24/18	6/26/18	122	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
646	7	2	166	8061F	Angus	3/2/18	6/26/18	116	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
647	7	2	167	8235F	Simmental	4/17/18	6/26/18	45	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	NONE	2_3_period	NONE	NONE	G4	sample_control	seq_4	Keep
648	7	2	168	8001F	Angus	2/12/18	6/26/18	134	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
649	7	2	169	8049F	Angus	3/1/18	6/26/18	117	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
650	7	2	170	8002F	Angus	2/12/18	6/26/18	109	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
651	7	2	171	8006F	Angus	2/15/18	6/26/18	131	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
652	7	2	172	8125F	Angus	3/9/18	6/26/18	109	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	3	6_26_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_4	Keep
